customer_id,signup_date,acquisition_channel,age,city_tier,frequency,monetary_total,aov,last_purchase,first_purchase,total_quantity,n_categories,recency_days,tenure_days,purchase_rate,account_age_days,future_ltv
CUST01422,2024-01-12,Paid Ads,25,Tier 2,7.0,7333.42,1047.6314285714286,2024-06-14,2024-01-28,16.0,4.0,17.0,171,1.3548387096774193,171,10916.11
CUST01423,2023-09-19,Email,25,Tier 1,6.0,3554.88,592.48,2024-05-18,2023-10-23,13.0,5.0,44.0,286,0.7142857142857142,286,1267.55
CUST01424,2023-08-10,Paid Ads,44,Tier 1,7.0,4059.12,579.8742857142857,2024-05-11,2023-09-05,16.0,5.0,51.0,326,0.7000000000000001,326,0.0
CUST01425,2023-11-10,Email,44,Tier 2,41.0,130914.84,3193.0448780487804,2024-06-25,2023-11-12,101.0,6.0,6.0,234,5.301724137931034,234,145955.87
CUST01426,2023-12-07,Social Media,37,Tier 1,34.0,113620.01,3341.765,2024-06-28,2023-12-09,78.0,6.0,3.0,207,4.975609756097561,207,198485.45
CUST01427,2024-01-14,Organic Search,27,Tier 1,4.0,3500.05,875.0125,2024-06-19,2024-04-24,10.0,2.0,12.0,169,1.7647058823529411,169,4575.1
CUST01428,2023-08-04,Referral,38,Tier 3,55.0,171019.39,3109.4434545454546,2024-06-28,2023-08-12,144.0,6.0,3.0,332,5.092592592592593,332,6541.370000000001
CUST01429,2023-07-22,Paid Ads,34,Tier 3,7.0,6504.26,929.1800000000001,2024-06-22,2023-08-20,16.0,5.0,9.0,345,0.6645569620253164,345,17227.94
CUST01430,2024-01-09,Organic Search,35,Tier 1,18.0,32372.27,1798.4594444444444,2024-06-06,2024-01-13,44.0,5.0,25.0,174,3.176470588235294,174,23734.31
CUST01431,2023-11-27,Paid Ads,40,Tier 1,8.0,6218.3,777.2875,2024-04-05,2023-12-04,15.0,4.0,87.0,217,1.142857142857143,217,8923.84
CUST01432,2023-10-20,Organic Search,31,Tier 1,10.0,9439.33,943.933,2024-06-18,2023-10-28,26.0,4.0,13.0,255,1.214574898785425,255,13305.279999999999
CUST01433,2023-07-11,Organic Search,30,Tier 1,5.0,4379.36,875.872,2023-12-04,2023-07-26,12.0,4.0,210.0,356,0.43988269794721413,356,0.0
CUST01434,2023-07-03,Paid Ads,28,Tier 3,6.0,6397.48,1066.2466666666667,2024-06-02,2023-09-10,15.0,4.0,29.0,364,0.6101694915254237,364,15769.84
CUST01435,2023-11-14,Social Media,19,Tier 2,2.0,1301.1100000000001,650.5550000000001,2024-04-01,2024-03-07,5.0,1.0,91.0,230,0.5172413793103449,230,2615.96
CUST01436,2023-08-29,Referral,50,Tier 2,2.0,784.3199999999999,392.15999999999997,2024-02-26,2023-09-01,2.0,2.0,126.0,307,0.19736842105263158,307,0.0
CUST01437,2023-09-14,Email,48,Tier 3,4.0,2527.3199999999997,631.8299999999999,2024-07-01,2023-11-08,9.0,3.0,0.0,291,0.5084745762711864,291,1394.88
CUST01438,2023-09-25,Organic Search,26,Tier 2,7.0,5436.58,776.6542857142857,2024-04-27,2023-12-18,20.0,3.0,65.0,280,1.0714285714285714,280,18526.97
CUST01439,2023-07-14,Email,39,Tier 2,6.0,3931.71,655.285,2024-04-27,2023-08-07,18.0,4.0,65.0,353,0.547112462006079,353,690.88
CUST01440,2023-07-18,Email,40,Tier 1,12.0,11727.68,977.3066666666667,2024-05-19,2023-07-18,32.0,5.0,43.0,349,1.0315186246418337,349,9316.56
CUST01441,2023-10-21,Social Media,36,Tier 1,36.0,118726.40000000001,3297.9555555555557,2024-06-30,2023-10-28,97.0,6.0,1.0,254,4.37246963562753,254,212888.84
CUST01442,2023-09-11,Social Media,20,Tier 2,4.0,3157.04,789.26,2024-06-06,2023-10-02,7.0,4.0,25.0,294,0.43956043956043955,294,3973.7200000000003
CUST01443,2023-07-23,Social Media,27,Tier 1,5.0,4671.98,934.396,2024-06-07,2023-09-02,11.0,3.0,24.0,344,0.495049504950495,344,10803.14
CUST01444,2023-09-21,Paid Ads,21,Tier 1,9.0,8784.04,976.0044444444445,2024-06-14,2023-11-21,24.0,5.0,17.0,284,1.210762331838565,284,12454.82
CUST01445,2023-11-02,Email,44,Tier 1,13.0,18540.75,1426.2115384615386,2024-05-18,2023-11-15,27.0,6.0,44.0,242,1.703056768558952,242,41124.1
CUST01446,2023-12-22,Organic Search,39,Tier 1,2.0,1096.0500000000002,548.0250000000001,2024-05-21,2024-04-14,6.0,2.0,41.0,192,0.7692307692307692,192,422.03
CUST01447,2023-09-07,Referral,48,Tier 2,10.0,9355.869999999999,935.5869999999999,2024-05-26,2023-09-22,28.0,5.0,36.0,298,1.0600706713780919,298,13721.55
CUST01448,2023-08-16,Organic Search,46,Tier 2,27.0,47715.88,1767.2548148148146,2024-06-24,2023-08-16,69.0,6.0,7.0,320,2.53125,320,39982.2
CUST01449,2023-10-24,Organic Search,54,Tier 1,26.0,43599.98,1676.9223076923079,2024-05-31,2023-10-24,66.0,5.0,31.0,251,3.107569721115538,251,53574.62
CUST01450,2023-07-30,Organic Search,44,Tier 1,12.0,11523.03,960.2525,2024-06-20,2023-09-02,31.0,6.0,11.0,337,1.188118811881188,337,11901.279999999999
CUST01451,2023-07-25,Social Media,52,Tier 2,11.0,10477.4,952.4909090909091,2024-05-29,2023-10-09,33.0,6.0,33.0,342,1.2406015037593985,342,7766.28
CUST01452,2023-12-03,Paid Ads,26,Tier 1,9.0,9767.73,1085.3033333333333,2024-06-07,2023-12-03,17.0,3.0,24.0,211,1.2796208530805688,211,10925.91
CUST01453,2023-10-20,Paid Ads,28,Tier 2,21.0,31999.68,1523.7942857142857,2024-06-03,2023-11-08,50.0,6.0,28.0,255,2.669491525423729,255,55748.25
CUST01454,2023-07-25,Referral,32,Tier 2,10.0,9176.1,917.61,2024-07-01,2023-07-25,25.0,6.0,0.0,342,0.8771929824561403,342,8668.06
CUST01455,2023-09-12,Referral,58,Tier 1,1.0,693.92,693.92,2024-06-04,2024-06-04,4.0,1.0,27.0,293,1.1111111111111112,293,0.0
CUST01456,2023-08-27,Paid Ads,33,Tier 2,27.0,41592.94,1540.4792592592594,2024-06-26,2023-08-31,73.0,6.0,5.0,309,2.6557377049180326,309,43920.37
CUST01457,2023-10-02,Organic Search,35,Tier 2,14.0,11438.689999999999,817.0492857142856,2024-06-28,2023-10-30,35.0,5.0,3.0,273,1.7142857142857142,273,516.52
CUST01458,2023-10-27,Social Media,36,Tier 1,12.0,11121.37,926.7808333333334,2024-05-21,2023-10-27,34.0,6.0,41.0,248,1.4516129032258065,248,1033.95
CUST01459,2023-11-04,Referral,50,Tier 1,3.0,2054.34,684.7800000000001,2024-05-06,2023-12-08,10.0,2.0,56.0,240,0.4368932038834952,240,1636.42
CUST01460,2023-12-16,Paid Ads,56,Tier 3,7.0,6534.43,933.49,2024-05-31,2024-01-09,17.0,4.0,31.0,198,1.206896551724138,198,11080.47
CUST01461,2023-07-25,Email,41,Tier 1,6.0,3668.9700000000003,611.495,2024-05-10,2023-09-27,17.0,4.0,52.0,342,0.6474820143884893,342,2381.3500000000004
CUST01462,2023-09-16,Organic Search,41,Tier 3,13.0,11813.47,908.7284615384615,2024-06-22,2023-11-23,32.0,5.0,9.0,289,1.7647058823529411,289,10118.66
CUST01463,2023-10-07,Social Media,53,Tier 2,4.0,2243.71,560.9275,2024-06-14,2023-12-08,7.0,3.0,17.0,268,0.5825242718446602,268,3201.05
CUST01464,2023-10-24,Email,57,Tier 1,12.0,8981.3,748.4416666666666,2024-07-01,2023-10-25,36.0,6.0,0.0,251,1.44,251,10855.81
CUST01465,2023-08-17,Paid Ads,33,Tier 1,62.0,200776.16999999998,3238.3253225806448,2024-06-25,2023-08-30,152.0,6.0,6.0,319,6.078431372549019,319,166048.6
CUST01466,2023-07-10,Organic Search,42,Tier 2,2.0,1020.51,510.255,2023-12-29,2023-10-09,8.0,1.0,185.0,357,0.22556390977443608,357,2089.68
CUST01467,2023-10-07,Referral,46,Tier 1,40.0,119653.44,2991.3360000000002,2024-06-11,2023-10-17,110.0,6.0,20.0,268,4.651162790697675,268,163434.07
CUST01468,2023-07-11,Email,34,Tier 2,14.0,13503.61,964.5435714285715,2024-05-28,2023-10-12,32.0,6.0,34.0,356,1.5969581749049429,356,11237.95
CUST01469,2023-09-23,Organic Search,34,Tier 3,19.0,31444.69,1654.9836842105262,2024-06-20,2023-09-26,50.0,6.0,11.0,282,2.043010752688172,282,56506.83
CUST01470,2023-11-26,Email,58,Tier 3,16.0,25114.78,1569.67375,2024-06-12,2023-12-12,47.0,5.0,19.0,218,2.376237623762376,218,43581.78
CUST01471,2023-12-20,Email,57,Tier 1,9.0,8818.13,979.7922222222221,2024-06-21,2024-01-13,27.0,6.0,10.0,194,1.588235294117647,194,8091.41
CUST01472,2023-11-12,Paid Ads,24,Tier 3,7.0,6369.8,909.9714285714286,2024-06-20,2024-02-10,21.0,5.0,11.0,232,1.4788732394366195,232,12236.55
CUST01473,2024-01-08,Social Media,20,Tier 3,16.0,29742.29,1858.893125,2024-06-30,2024-01-08,46.0,4.0,1.0,175,2.742857142857143,175,44961.43
CUST01474,2023-11-03,Email,31,Tier 3,8.0,9085.35,1135.66875,2024-05-14,2023-11-05,18.0,4.0,48.0,241,1.00418410041841,241,11376.29
CUST01475,2023-09-02,Referral,27,Tier 2,4.0,2877.35,719.3375,2024-06-10,2023-09-20,8.0,3.0,21.0,303,0.4210526315789474,303,2753.86
CUST01476,2023-07-02,Organic Search,52,Tier 2,13.0,12184.17,937.2438461538461,2024-07-01,2023-07-17,30.0,6.0,0.0,365,1.1142857142857143,365,9955.11
CUST01477,2023-09-14,Organic Search,35,Tier 2,17.0,29959.63,1762.3311764705884,2024-06-14,2023-09-19,41.0,6.0,17.0,291,1.7832167832167831,291,34961.52
CUST01478,2023-10-29,Organic Search,45,Tier 1,18.0,25736.75,1429.8194444444443,2024-04-16,2023-10-29,42.0,5.0,76.0,246,2.195121951219512,246,0.0
CUST01479,2023-08-11,Email,47,Tier 3,26.0,45890.5,1765.0192307692307,2024-06-28,2023-08-23,66.0,6.0,3.0,325,2.4920127795527156,325,34766.66
CUST01480,2023-08-23,Email,55,Tier 1,10.0,8373.59,837.359,2024-05-11,2023-08-24,28.0,6.0,51.0,313,0.9615384615384615,313,17213.69
CUST01481,2023-09-13,Social Media,40,Tier 1,25.0,44062.729999999996,1762.5091999999997,2024-06-30,2023-09-13,65.0,6.0,1.0,292,2.5684931506849313,292,41448.06
CUST01482,2023-07-16,Social Media,42,Tier 3,8.0,4847.62,605.9525,2024-06-06,2023-07-31,21.0,5.0,25.0,351,0.7142857142857142,351,2789.59
CUST01483,2023-07-18,Paid Ads,25,Tier 1,14.0,13099.93,935.7092857142858,2024-06-06,2023-07-26,38.0,6.0,25.0,349,1.2316715542521994,349,12686.35
CUST01484,2024-01-03,Referral,52,Tier 3,3.0,1131.6,377.2,2024-06-17,2024-02-07,4.0,3.0,14.0,180,0.6206896551724138,180,3007.07
CUST01485,2023-09-28,Organic Search,30,Tier 2,3.0,1913.16,637.72,2024-05-28,2023-10-14,10.0,2.0,34.0,277,0.3448275862068966,277,1919.93
CUST01486,2023-11-21,Social Media,41,Tier 1,7.0,4022.51,574.6442857142857,2024-06-13,2023-11-27,19.0,4.0,18.0,223,0.967741935483871,223,4030.5699999999997
CUST01487,2023-07-06,Paid Ads,33,Tier 1,5.0,2560.8,512.1600000000001,2024-05-18,2024-02-05,10.0,5.0,44.0,361,1.0204081632653061,361,1398.64
CUST01488,2024-01-01,Email,51,Tier 2,8.0,9965.18,1245.6475,2024-06-30,2024-01-29,22.0,4.0,1.0,182,1.5584415584415585,182,7259.28
CUST01489,2023-10-16,Social Media,31,Tier 2,3.0,1347.66,449.22,2024-05-01,2024-02-01,7.0,3.0,61.0,259,0.5960264900662252,259,2565.69
CUST01490,2023-12-22,Email,41,Tier 3,6.0,5292.61,882.1016666666666,2024-06-13,2024-01-03,15.0,4.0,18.0,192,1.0,192,0.0
CUST01491,2023-08-17,Organic Search,56,Tier 3,4.0,2430.74,607.685,2024-05-31,2023-11-02,10.0,4.0,31.0,319,0.49586776859504134,319,2981.54
CUST01492,2023-08-11,Paid Ads,50,Tier 1,4.0,2532.58,633.145,2024-02-12,2023-08-11,9.0,3.0,140.0,325,0.36923076923076925,325,2133.66
CUST01493,2023-09-14,Email,53,Tier 1,6.0,2983.75,497.2916666666667,2024-04-25,2023-12-03,12.0,4.0,67.0,291,0.8530805687203791,291,2006.82
CUST01494,2024-01-04,Social Media,19,Tier 3,5.0,2582.72,516.544,2024-05-16,2024-01-09,12.0,3.0,46.0,179,0.8620689655172413,179,0.0
CUST01495,2023-09-15,Paid Ads,23,Tier 2,10.0,8673.12,867.3120000000001,2024-06-18,2023-10-31,28.0,5.0,13.0,290,1.2295081967213113,290,19249.89
CUST01496,2023-11-09,Referral,31,Tier 1,11.0,10907.28,991.5709090909091,2024-06-10,2023-11-11,34.0,4.0,21.0,235,1.4163090128755367,235,6192.97
CUST01497,2023-11-07,Paid Ads,23,Tier 3,12.0,10103.89,841.9908333333333,2024-06-08,2023-11-09,27.0,6.0,23.0,237,1.5319148936170213,237,8958.6
CUST01498,2023-08-28,Paid Ads,50,Tier 3,11.0,9709.99,882.7263636363637,2024-03-22,2023-11-04,30.0,5.0,101.0,308,1.375,308,7769.29
CUST01499,2023-12-02,Social Media,39,Tier 2,3.0,1835.12,611.7066666666666,2024-04-03,2023-12-10,6.0,3.0,89.0,212,0.4411764705882353,212,4776.9
CUST01500,2023-07-27,Email,42,Tier 1,29.0,49516.11,1707.4520689655174,2024-06-25,2023-08-04,64.0,6.0,6.0,340,2.6204819277108435,340,20467.32
CUST01501,2023-09-17,Referral,36,Tier 2,13.0,12809.24,985.3261538461538,2024-06-27,2023-11-05,31.0,5.0,4.0,288,1.6317991631799165,288,3907.2
CUST01502,2023-09-10,Email,39,Tier 2,11.0,9923.45,902.1318181818183,2024-06-17,2023-09-13,33.0,5.0,14.0,295,1.1301369863013697,295,12819.62
CUST01503,2023-07-07,Paid Ads,28,Tier 3,5.0,2763.48,552.696,2024-02-05,2023-09-26,12.0,4.0,147.0,360,0.5376344086021505,360,5078.73
CUST01504,2024-01-07,Organic Search,42,Tier 3,4.0,2154.65,538.6625,2024-06-28,2024-02-03,8.0,3.0,3.0,176,0.8053691275167785,176,338.7
CUST01505,2023-10-19,Paid Ads,58,Tier 2,3.0,1075.3400000000001,358.4466666666667,2024-04-16,2023-10-30,7.0,3.0,76.0,256,0.36734693877551017,256,1828.3600000000001
CUST01506,2023-10-27,Organic Search,39,Tier 2,2.0,741.49,370.745,2024-06-24,2024-04-18,7.0,1.0,7.0,248,0.8108108108108109,248,2551.08
CUST01507,2023-12-21,Social Media,43,Tier 3,9.0,8497.88,944.2088888888889,2024-05-18,2023-12-31,18.0,4.0,44.0,193,1.4754098360655736,193,10048.45
CUST01508,2023-09-01,Organic Search,41,Tier 1,14.0,12657.61,904.115,2024-05-24,2023-09-06,31.0,6.0,38.0,304,1.4046822742474916,304,17922.0
CUST01509,2023-11-01,Organic Search,40,Tier 1,11.0,10584.73,962.2481818181818,2024-06-25,2023-11-17,25.0,5.0,6.0,243,1.4537444933920705,243,12265.88
CUST01510,2023-07-12,Organic Search,22,Tier 3,25.0,41474.020000000004,1658.9608,2024-07-01,2023-07-22,63.0,6.0,0.0,355,2.1739130434782608,355,55411.05
CUST01511,2023-11-18,Organic Search,52,Tier 1,14.0,22959.760000000002,1639.9828571428573,2024-06-30,2023-12-02,31.0,6.0,1.0,226,1.9811320754716981,226,51647.42
CUST01512,2023-08-12,Paid Ads,24,Tier 1,8.0,6487.88,810.985,2024-04-10,2023-09-07,17.0,4.0,82.0,324,0.8053691275167785,324,0.0
CUST01513,2023-07-17,Social Media,46,Tier 1,71.0,233658.04,3290.958309859155,2024-06-28,2023-08-01,171.0,6.0,3.0,350,6.358208955223881,350,165189.98
CUST01514,2023-09-01,Social Media,49,Tier 1,1.0,442.77,442.77,2024-05-02,2024-05-02,2.0,1.0,60.0,304,0.5,304,2862.33
CUST01515,2023-10-28,Social Media,53,Tier 1,5.0,2608.18,521.636,2024-06-29,2024-04-22,15.0,4.0,2.0,247,2.142857142857143,247,3931.56
CUST01516,2023-08-05,Social Media,57,Tier 1,7.0,3934.2799999999997,562.04,2024-04-28,2023-09-14,16.0,4.0,64.0,331,0.7216494845360825,331,924.19
CUST01517,2023-07-08,Organic Search,41,Tier 3,15.0,11846.04,789.7360000000001,2024-06-30,2023-07-25,45.0,6.0,1.0,359,1.3157894736842104,359,11283.33
CUST01518,2023-09-07,Social Media,24,Tier 2,34.0,51679.0,1519.9705882352941,2024-06-02,2023-09-07,96.0,6.0,29.0,298,3.422818791946309,298,44635.05
CUST01519,2023-09-28,Organic Search,34,Tier 2,2.0,1286.85,643.425,2024-02-01,2023-11-10,7.0,2.0,151.0,277,0.25641025641025644,277,0.0
CUST01520,2023-08-05,Paid Ads,20,Tier 1,14.0,22423.04,1601.6457142857143,2024-06-19,2023-08-08,39.0,5.0,12.0,331,1.2804878048780488,331,40965.86
CUST01521,2023-07-28,Email,42,Tier 2,2.0,1279.1,639.55,2024-06-06,2023-09-02,4.0,2.0,25.0,339,0.19801980198019803,339,2315.46
CUST01522,2023-10-26,Organic Search,35,Tier 2,11.0,19848.63,1804.4209090909092,2024-06-17,2023-11-18,24.0,3.0,14.0,249,1.4601769911504425,249,51042.59
CUST01523,2023-10-01,Social Media,19,Tier 2,2.0,1272.68,636.34,2024-07-01,2024-04-08,3.0,2.0,0.0,274,0.7142857142857142,274,2913.53
CUST01524,2023-12-22,Paid Ads,24,Tier 1,3.0,2283.08,761.0266666666666,2024-05-04,2023-12-31,8.0,3.0,58.0,192,0.49180327868852464,192,1667.61
CUST01525,2023-09-14,Social Media,23,Tier 1,13.0,11058.8,850.676923076923,2024-05-26,2023-09-25,30.0,6.0,36.0,291,1.3928571428571428,291,13251.9
CUST01526,2023-10-09,Paid Ads,47,Tier 3,0.0,0.0,0.0,,,0.0,0.0,360.0,266,0.0,266,3610.13
CUST01527,2023-12-05,Organic Search,30,Tier 2,3.0,1553.24,517.7466666666667,2024-07-01,2024-01-05,10.0,2.0,0.0,209,0.5056179775280899,209,4211.82
CUST01528,2023-11-28,Social Media,57,Tier 2,2.0,1566.52,783.26,2024-06-18,2024-04-14,4.0,2.0,13.0,216,0.7692307692307692,216,2017.49
CUST01529,2023-11-21,Organic Search,21,Tier 2,17.0,26002.13,1529.5370588235294,2024-07-01,2023-11-24,52.0,5.0,0.0,223,2.3181818181818183,223,3033.31
CUST01530,2023-07-14,Paid Ads,19,Tier 1,13.0,12696.94,976.6876923076924,2024-06-29,2023-08-24,38.0,6.0,2.0,353,1.25,353,10458.54
CUST01531,2023-09-09,Organic Search,45,Tier 2,3.0,1539.02,513.0066666666667,2024-02-05,2023-09-21,7.0,2.0,147.0,296,0.31690140845070425,296,2960.99
CUST01532,2023-12-27,Email,42,Tier 1,3.0,2416.34,805.4466666666667,2024-06-12,2024-01-13,5.0,3.0,19.0,187,0.5294117647058824,187,14307.15
CUST01533,2023-11-01,Email,37,Tier 2,9.0,8539.24,948.8044444444445,2024-05-25,2023-12-07,28.0,4.0,37.0,243,1.3043478260869565,243,768.94
CUST01534,2023-11-02,Paid Ads,26,Tier 3,3.0,2475.63,825.21,2024-05-31,2024-02-11,9.0,2.0,31.0,242,0.6382978723404256,242,546.75
CUST01535,2023-08-06,Referral,20,Tier 2,11.0,11468.83,1042.620909090909,2024-06-16,2023-08-14,25.0,4.0,15.0,330,1.0248447204968945,330,7463.24
CUST01536,2023-07-29,Social Media,48,Tier 1,3.0,1497.36,499.11999999999995,2024-05-24,2023-10-05,9.0,2.0,38.0,338,0.33333333333333337,338,1636.44
CUST01537,2024-01-11,Social Media,48,Tier 1,0.0,0.0,0.0,,,0.0,0.0,360.0,172,0.0,172,1412.8
CUST01538,2023-11-20,Social Media,57,Tier 2,10.0,10361.43,1036.143,2024-06-05,2023-11-29,23.0,5.0,26.0,224,1.3953488372093024,224,9962.58
CUST01539,2023-12-22,Organic Search,50,Tier 3,1.0,746.03,746.03,2024-03-24,2024-03-24,2.0,1.0,99.0,192,0.30303030303030304,192,2207.86
CUST01540,2023-12-21,Email,19,Tier 2,2.0,2297.87,1148.935,2024-04-21,2024-01-24,6.0,2.0,71.0,193,0.37735849056603776,193,17763.98
CUST01541,2023-12-27,Organic Search,56,Tier 2,6.0,7025.99,1170.9983333333332,2024-06-21,2024-01-02,17.0,5.0,10.0,187,0.9944751381215469,187,5272.780000000001
CUST01542,2023-07-19,Organic Search,31,Tier 1,3.0,1857.42,619.14,2023-11-15,2023-08-13,4.0,2.0,229.0,348,0.2786377708978328,348,1742.99
CUST01543,2023-10-14,Referral,29,Tier 2,10.0,8033.2,803.3199999999999,2024-04-15,2023-11-04,30.0,5.0,77.0,261,1.25,261,7618.71
CUST01544,2023-07-21,Email,28,Tier 2,1.0,476.2,476.2,2024-05-10,2024-05-10,1.0,1.0,52.0,346,0.576923076923077,346,2413.06
CUST01545,2023-09-02,Paid Ads,44,Tier 3,38.0,119722.25,3150.5855263157896,2024-07-01,2023-09-02,91.0,6.0,0.0,303,3.762376237623762,303,173517.71
CUST01546,2023-12-12,Organic Search,38,Tier 1,13.0,10979.18,844.5523076923077,2024-06-25,2024-01-02,40.0,5.0,6.0,202,2.154696132596685,202,8749.5
CUST01547,2023-07-27,Email,35,Tier 2,22.0,33653.22,1529.6918181818182,2024-06-23,2023-08-18,47.0,6.0,8.0,340,2.0754716981132075,340,5109.56
CUST01548,2023-08-24,Organic Search,35,Tier 1,14.0,14029.75,1002.125,2024-06-25,2023-08-29,38.0,5.0,6.0,312,1.3680781758957654,312,14444.41
CUST01549,2023-07-29,Organic Search,22,Tier 2,3.0,1559.8,519.9333333333333,2024-05-10,2023-11-12,8.0,3.0,52.0,338,0.3879310344827586,338,2943.13
CUST01550,2023-11-25,Organic Search,23,Tier 3,12.0,13316.35,1109.6958333333334,2024-06-25,2023-12-14,31.0,6.0,6.0,219,1.7999999999999998,219,3839.82
CUST01551,2023-07-25,Paid Ads,41,Tier 1,60.0,190614.4,3176.9066666666668,2024-06-30,2023-07-25,152.0,6.0,1.0,342,5.263157894736842,342,184851.45
CUST01552,2023-09-08,Email,28,Tier 1,5.0,5501.04,1100.208,2024-05-14,2023-10-15,6.0,4.0,48.0,297,0.576923076923077,297,8292.17
CUST01553,2023-09-01,Organic Search,46,Tier 2,20.0,29015.69,1450.7845,2024-06-05,2023-09-12,47.0,6.0,26.0,304,2.0477815699658706,304,36918.29
CUST01554,2023-12-11,Social Media,51,Tier 2,20.0,31849.92,1592.4959999999999,2024-06-15,2024-01-08,42.0,6.0,16.0,203,3.4285714285714284,203,41625.81
CUST01555,2023-11-07,Organic Search,44,Tier 1,3.0,1003.04,334.34666666666664,2024-06-27,2024-01-13,9.0,2.0,4.0,237,0.5294117647058824,237,3839.38
CUST01556,2023-11-27,Email,47,Tier 1,6.0,3439.34,573.2233333333334,2024-03-27,2023-12-07,12.0,3.0,96.0,217,0.8695652173913043,217,1588.84
CUST01557,2023-07-16,Referral,45,Tier 2,14.0,11542.23,824.4449999999999,2024-06-18,2023-07-21,37.0,5.0,13.0,351,1.2138728323699421,351,7673.41
CUST01558,2023-11-23,Email,36,Tier 3,12.0,11145.45,928.7875,2024-06-14,2023-12-01,27.0,5.0,17.0,221,1.6901408450704225,221,17096.510000000002
CUST01559,2024-01-13,Social Media,58,Tier 1,18.0,33397.4,1855.4111111111113,2024-06-27,2024-01-24,49.0,6.0,4.0,170,3.3962264150943398,170,50143.63
CUST01560,2023-12-29,Referral,28,Tier 3,9.0,13147.58,1460.8422222222223,2024-06-20,2024-02-17,25.0,4.0,11.0,185,2.0,185,43645.81
CUST01561,2023-10-08,Paid Ads,23,Tier 1,0.0,0.0,0.0,,,0.0,0.0,360.0,267,0.0,267,4683.32
CUST01562,2023-07-30,Social Media,28,Tier 1,1.0,379.78,379.78,2023-08-05,2023-08-05,4.0,1.0,331.0,337,0.09063444108761329,337,4406.09
CUST01563,2023-08-14,Social Media,39,Tier 1,28.0,44541.07,1590.7525,2024-07-01,2023-08-17,70.0,6.0,0.0,322,2.633228840125392,322,50407.590000000004
CUST01564,2023-07-19,Paid Ads,42,Tier 3,2.0,1169.78,584.89,2024-03-24,2023-11-07,7.0,1.0,99.0,348,0.2531645569620253,348,2097.09
CUST01565,2023-08-03,Organic Search,56,Tier 1,25.0,35859.45,1434.378,2024-06-29,2023-08-08,62.0,6.0,2.0,333,2.2865853658536586,333,8270.5
CUST01566,2023-11-18,Referral,21,Tier 2,7.0,6268.74,895.5342857142857,2024-03-23,2024-01-03,20.0,5.0,100.0,226,1.1666666666666667,226,12567.95
CUST01567,2023-12-18,Social Media,58,Tier 2,10.0,10428.75,1042.875,2024-06-30,2024-02-21,22.0,5.0,1.0,196,2.290076335877863,196,9724.1
CUST01568,2023-08-31,Organic Search,49,Tier 3,5.0,3110.48,622.096,2024-06-12,2023-12-20,14.0,3.0,19.0,305,0.7731958762886597,305,1719.1599999999999
CUST01569,2023-10-26,Paid Ads,59,Tier 3,9.0,8937.14,993.0155555555555,2024-05-23,2023-12-07,21.0,6.0,39.0,249,1.3043478260869565,249,0.0
CUST01570,2023-10-08,Social Media,55,Tier 2,13.0,13165.49,1012.73,2024-06-30,2023-10-22,35.0,6.0,1.0,267,1.541501976284585,267,15747.65
CUST01571,2023-07-22,Paid Ads,20,Tier 3,8.0,7396.49,924.56125,2024-06-27,2023-09-10,20.0,5.0,4.0,345,0.8135593220338982,345,15381.42
CUST01572,2023-12-27,Email,20,Tier 2,1.0,870.49,870.49,2024-03-05,2024-03-05,3.0,1.0,118.0,187,0.2542372881355932,187,3950.3199999999997
CUST01573,2023-12-27,Social Media,57,Tier 3,7.0,5693.58,813.3685714285714,2024-05-31,2024-01-02,21.0,5.0,31.0,187,1.160220994475138,187,11972.07
CUST01574,2023-10-19,Email,52,Tier 1,17.0,24991.49,1470.0876470588237,2024-05-28,2023-11-01,43.0,6.0,34.0,256,2.0987654320987654,256,54782.32
CUST01575,2023-12-11,Paid Ads,38,Tier 1,2.0,1156.16,578.08,2024-06-30,2024-03-04,3.0,2.0,1.0,203,0.5042016806722689,203,2862.92
CUST01576,2023-09-11,Social Media,51,Tier 2,5.0,3169.13,633.826,2024-06-14,2023-09-15,12.0,3.0,17.0,294,0.5172413793103449,294,1125.7
CUST01577,2023-11-24,Social Media,22,Tier 1,3.0,1320.74,440.24666666666667,2024-03-09,2023-11-30,9.0,3.0,114.0,220,0.4205607476635514,220,2196.4
CUST01578,2023-08-07,Email,29,Tier 1,3.0,3885.0600000000004,1295.0200000000002,2024-04-12,2023-11-24,5.0,2.0,80.0,329,0.40909090909090906,329,7145.2
CUST01579,2023-09-08,Paid Ads,23,Tier 2,6.0,4728.139999999999,788.0233333333332,2024-05-04,2023-10-25,24.0,5.0,58.0,297,0.72,297,0.0
CUST01580,2023-10-24,Paid Ads,43,Tier 1,8.0,7783.8099999999995,972.9762499999999,2024-06-28,2023-11-01,21.0,6.0,3.0,251,0.9876543209876544,251,6219.24
CUST01581,2023-09-17,Referral,55,Tier 2,5.0,2931.46,586.292,2024-06-04,2023-11-29,11.0,3.0,27.0,288,0.6976744186046512,288,0.0
CUST01582,2024-01-01,Organic Search,52,Tier 1,3.0,1628.25,542.75,2024-05-05,2024-02-17,11.0,3.0,57.0,182,0.6666666666666667,182,2329.29
CUST01583,2023-11-25,Organic Search,27,Tier 3,6.0,5673.21,945.535,2024-04-11,2023-12-19,14.0,4.0,81.0,219,0.9230769230769231,219,0.0
